0	2.196186E-4
1	2.176023E-4
2	2.296E-4
3	2.203997E-4
4	2.219976E-4
5	2.104527E-4
6	2.048141E-4
7	2.07198E-4
8	2.095835E-4
9	2.180023E-4
10	2.067977E-4
11	2.044021E-4
12	2.060114E-4
13	2.171978E-4
14	2.531908E-4
15	2.179952E-4
16	2.036072E-4
17	2.04E-4
18	2.18185E-4
19	2.036027E-4
20	2.039976E-4
21	2.036092E-4
22	2.072048E-4
23	2.076118E-4
24	2.100071E-4
25	2.076356E-4
26	2.055952E-4
27	2.060187E-4
28	2.183999E-4
29	2.243976E-4
30	2.064023E-4
31	2.183867E-4
32	2.175954E-4
33	2.052075E-4
34	2.184798E-4
35	3.156E-4
36	2.172071E-4
37	2.147951E-4
38	2.020067E-4
39	2.056E-4
40	2.04773E-4
41	2.159978E-4
42	2.276072E-4
43	2.159976E-4
44	2.043951E-4
45	2.048047E-4
46	2.064023E-4
47	2.107976E-4
48	2.191707E-4
49	2.047977E-4
50	2.056024E-4
51	2.187978E-4
52	2.208024E-4
53	2.159928E-4
54	2.188139E-4
55	2.076071E-4
56	2.031955E-4
57	2.056091E-4
58	2.044189E-4
59	2.044046E-4
60	2.024141E-4
61	2.027955E-4
62	2.187952E-4
63	2.156023E-4
64	2.199892E-4
65	2.176173E-4
66	2.163931E-4
67	2.184E-4
68	2.203977E-4
69	2.192142E-4
70	2.07989E-4
71	2.075878E-4
72	2.024025E-4
73	2.171486E-4
74	2.180047E-4
75	2.260113E-4
76	2.279857E-4
77	2.208E-4
78	2.176091E-4
79	2.312045E-4
80	2.232114E-4
81	2.207676E-4
82	2.204212E-4
83	2.168098E-4
84	2.172094E-4
85	2.036094E-4
86	2.155976E-4
87	2.168069E-4
88	2.196E-4
89	2.184388E-4
90	2.167975E-4
91	2.055977E-4
92	2.215931E-4
93	2.212093E-4
94	2.04016E-4
95	2.048023E-4
96	2.200047E-4
97	2.099956E-4
98	2.048094E-4
99	2.216118E-4
100	2.100094E-4
101	2.151888E-4
102	2.051978E-4
103	2.028138E-4
